id,product_id,name,image_url,brand_name,brand_id,sell_price,list_price,discount,discount_value,color_css,url,ingredients,batch_id,created_at,updated_at,category
827,1125314037,Forest Scented Body Scrub - 2 Types,https://d1flfk77wl2xk4.cloudfront.net/Assets/54/121/M_p0200912154.jpg,ROUND A’ROUND,330116,35.52,35.52,,0.0,{white},https://www.yesstyle.com/en/round-a-round-forest-scented-body-scrub-2-types-02-unknown-cloud/info.html/pid.1125314037,"[Salt] Sodium Chloride, Sea Salt   [Oil] Isopropyl Myristate, Fragance, Isopropyl Palmitate, Cocamide Methyl MEA, Caprylyl Glycol, 1,2-Hexanediol, C12-14 Alketh-12, Glycerin, Adansonia Digitata Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Macadamia Integrifolia/Tetraphylla Seed Oil, Ricinus Communis (Castor) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Punica Granatum Seed Oil, Vitis Vinifera (Grape) Seed Oil, Hippophae Rhamnoides Fruit Oil, Olea Europaea (Olive) Fruit Oil, Linalool, Citronellol, Geraniol, Limonene, Eugenol, ROUND A’ROUND, ROUND A'ROUND, YesStyle, ROUND A'ROUND, , YesStyle is an authorized retailer of ROUND A’ROUND.",,2024-11-06 03:23:35.235567,2024-11-17 20:58:06.243176,beauty-bath-shower
802,1129975952,Milky Body Soap,https://d1flfk77wl2xk4.cloudfront.net/Assets/25/862/M_p0210686225.jpg,Cow Brand Soap,311577,12.74,15.92,19% OFF,0.19974874,{},https://www.yesstyle.com/en/cow-brand-soap-milky-body-soap-soap-270ml/info.html/pid.1129975952,"Water, potassium myristic acid, potassium laurate, potassium palmitate, potassium chloride, cocamide MEA, glycol distearate, palmitic acid, shea butter, squalane, cocamide methyl MEA, cocamidopropyl betaine, PEG-75, PEG-9M, PEG-45M, polyquaternium-6, glycerin, fragrance, EDTA-2Na, Cow Brand Soap, Cow Brand Soap, ",,2024-11-06 03:23:23.573849,2024-11-17 20:58:38.655228,beauty-bath-shower
823,1057303486,Petit Bijou Cotton Snow Soft Body Wash,https://d1flfk77wl2xk4.cloudfront.net/Assets/97/586/M_p0151158697.jpg,ETUDE,238464,13.35,19.07,29% OFF,0.29994756,{},https://www.yesstyle.com/en/etude-petit-bijou-cotton-snow-soft-body-wash-300ml/info.html/pid.1057303486,"Water / Aqua / Eau, Cocamidopropyl Betaine, Sorbitol, Sodium Methyl Cocoyl Taurate, Sodium Chloride, Fragrance / Parfum, Cocamide Mea, Sodium Benzoate, Caprylyl Glycol, Citric Acid, Styrene/acrylates Copolymer, Citronellol, Disodium EDTA, Alpha-Isomethyl Ionone, Geraniol, Butylphenyl Methylpropional, Benzyl Salicylate, Linalool, Coco-glucoside, Tetrasodium EDTA, Cinnamyl Alcohol, Benzoic Acid, Butylene Glycol, Gossypium Herbaceum (Cotton) Extract, ETUDE, Etude House, ETUDE, ETUDE, ETUDE, YesStyle, ETUDE, , YesStyle is an authorized retailer of ETUDE.",,2024-11-06 03:23:33.320179,2024-11-17 20:59:01.808021,beauty-bath-shower
852,1127856868,R.E.D Blemish Clear Soothing Body Wash,https://d1flfk77wl2xk4.cloudfront.net/Assets/47/027/M_p0207702747.jpg,Dr.G,319827,14.96,24.94,40% OFF,0.40016037,{},https://www.yesstyle.com/en/dr-g-r-e-d-blemish-clear-soothing-body-wash-480ml/info.html/pid.1127856868,"Water, Glycerin, Lauryl Betaine, Potassium Cocoyl Glycinate, Lauryl Hydroxysultaine, Sodium Chloride, 1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Betaine, Salicylic Acid, Panthenol, Disodium Cocoamphodiacetate, Hydroxyacetophenone, Centella Asiatica Extract, Mentha Aquatica Extract, Fragrance, Morinda Citrifolia Fruit Extract, Mentha Suaveolens Leaf Extract, Disodium EDTA, Ethylhexylglycerin, Lactobacillus Ferment Lysate, Olea Europaea (Olive) Fruit Oil, Hydrogenated Soybean Oil, Hexylene Glycol, Butylene Glycol, Madecassoside, Madecassic Acid, Asiaticoside, Asiatic Acid, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Potassium Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Dimethylsilanol, Sodium Acetylated Hyaluronate, Gluconolactone, Capryloyl Salicylic Acid, Dr. G, Ahn Gun Yong, Gowoonsesang Cosmetics, Dr. G, YesStyle, Dr.G, , YesStyle is an authorized retailer of Dr.G.",,2024-11-06 03:23:52.228027,2024-11-17 20:59:37.981456,beauty-bath-shower
858,1087562321,Perfume De Nature Body Oil Wash - 2 Types,https://d1flfk77wl2xk4.cloudfront.net/Assets/52/779/M_p0122877952.jpg,NATURE REPUBLIC,312543,26.95,26.95,,0.0,{purple},https://www.yesstyle.com/en/nature-republic-perfume-de-nature-body-oil-wash-2-types-02-evening/info.html/pid.1087562321,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycerin, Lauryl Hydroxysultaine, C12-14 Pareth-12, Sodium Myristoyl Sarcosinate, Sodium Chloride, Fragrance, Disodium Cocoampodiacetate, PEG-120 Methyl Glucose Dioleate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Betaine, Citric Acid, Panthenol, Disodium EDTA, Polyquaternium-7, Buteth-3, Sodium Benzotriazolyl Butylphenol Sulfonate, Tributyl Citrate, Sodium Benzoate, Geraniol, Linalool, Rubus Idaeus (Raspberry) Seed Oil, Prunus Serrulata Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Rosa Damascena Flower Water, Ribes Nigrum (Black Currant) Seed Oil, Bellis Perennis (Daisy) Flower Extract, Octyldodecanol, Helianthus Annuus (Sunflower) Seed Oil, Hexyl Cinnamal, Vanilla Planifolia Fruit Extract, Coumarin, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Citrus Nobilis (Mandarin Orange) Peel Extract, Eucalyptus Globulus Leaf Extract, Chamomilla Recutita (Matricaria) Flower Water, Citronellol, Lavandula Angustifolia (Lavender) Flower Water, Althaea Officinalis Leaf Extract, Butylene Glycol, 1,2-Hexanediol, Limonene, Tocopherol, Benzyl Benzoate, , YesStyle is an authorized retailer of NATURE REPUBLIC.",,2024-11-06 03:23:54.972422,2024-11-17 20:59:52.224491,beauty-bath-shower
2205,1129906895,True Dimension Glow Cheek - 4 Colors,https://d1flfk77wl2xk4.cloudfront.net/Assets/35/271/M_p0210527135.jpg,hince,330923,11.97,14.96,19% OFF,0.19986631,{},https://www.yesstyle.com/en/hince-true-dimension-glow-cheek-4-colors-01-blush-on/info.html/pid.1129906895,,,2024-11-18 09:57:47.302189,2024-11-18 09:57:47.302189,beauty-cheeks
2206,1131466225,Contour & Highlight Duo Pencil - 5 Shades,https://d1flfk77wl2xk4.cloudfront.net/Assets/39/165/M_p0212916539.jpg,OUT-OF-OFFICE,330846,7.96,7.96,,0.0,"{yellow,pink,brown,gray,white,beige}",https://www.yesstyle.com/en/out-of-office-contour-highlight-duo-pencil-5-shades-00-natural-cement/info.html/pid.1131466225,,,2024-11-18 09:57:47.754395,2024-11-18 09:57:47.754395,beauty-cheeks
878,1106295949,Natural Vita Body Scrub Yuja,https://d1flfk77wl2xk4.cloudfront.net/Assets/04/285/M_p0160028504.jpg,AROUND ME,327915,12.07,12.07,,0.0,{beige},https://www.yesstyle.com/en/around-me-natural-vita-body-scrub-yuja-200ml/info.html/pid.1106295949,"Water, Sodium Laureth Sulfate, Glycerin, Sorbitol, Acrylates/Vinyl Neodecanoate Crosspolymer, Cocamidopropyl Betaine, Microcrystalline Cellulose, Propylene Glycol Laurate, Sodium Chloride, Citrus Aurantium Dulcis (Orange) Peel Powder, Potassium Hydroxide, Butylene Glycol, Citrus Junos Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Selaginella Tamariscina Extract, Passiflora Incarnata Extract, Gypsophila Paniculata Root Extract, Peucedanum Graveolens (Dill) Extract, Albizia Julibrissin Bark Extract, Rubus Idaeus (Raspberry) Fruit Extract, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Honey Extract, Butyrospermum Parkii (Shea) Butter Extract, Riboflavin, Niacinamide, Cyanocobalamin, Biotin, Ascorbic Acid, Disodium EDTA, Sodium Benzoate, Phenoxyethanol, 1,2-Hexanediol, Tartrazine, Fragrance, Limonene, Linalool, Hexyl Cinnamal, AROUND ME, AROUND ME, AROUND ME, YesStyle, AROUND ME, , YesStyle is an authorized retailer of AROUND ME.",,2024-11-06 03:24:09.239177,2024-11-17 21:00:39.835211,beauty-bath-shower
883,1070439237,Hatomugi Moisturizing & Washing Body Soap,https://d1flfk77wl2xk4.cloudfront.net/Assets/95/890/M_p0098189095.jpg,KUMANO COSME,315629,31.49,31.49,,0.0,{},https://www.yesstyle.com/en/kumano-cosme-hatomugi-moisturizing-washing-body-soap-800ml/info.html/pid.1070439237,"Water, lauric acid, myristic acid, potassium hydroxide, cocamide MEA, glycerin, glycol distearate, cocamidopropyl betaine, sodium laureth sulfate, cocamide DEA, sodium chloride, potassium cocoyl glutamate, sodium cocoyl glutamate, sodium lauroylmethylalanine, pearl barley Seed extract, shea butter, sodium hyaluronate, BG, PG, polyquaternium-7, denatured alcohol, EDTA-4Na, phenoxyethanol, ethylparaben, fragrance, KUMANO COSME, Kumanoyushi Co., Ltd., Kumanoyushi, Kumano, Cosme Station, Pharmaact, Deve, Shikioriori, KUMANO COSME, ",,2024-11-06 03:24:11.678777,2024-11-17 21:01:02.309217,beauty-bath-shower
830,1090168491,My Orchard Body Wash - 3 Types,https://d1flfk77wl2xk4.cloudfront.net/Assets/44/033/M_p0127603344.jpg,FRUDIA,325183,16.79,16.79,,0.0,"{red,orange,pink}",https://www.yesstyle.com/en/frudia-my-orchard-body-wash-3-types-quince/info.html/pid.1090168491,"Water, Cocamidopropyl Betaine, Ammonium Lauryl Sulfate, Sodium Chloride, Butylene Glycol, Citric Acid, Panthenol, Carica Papaya (Papaya) Fruit Extract, Honey Extract, Disodium EDTA, Phenoxyethanol, 1,2-Hexanediol, Sodium Benzoate, Ethylhexylglycerin, Fragrance, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Chamaecyparis Obtusa Leaf Extract, Sorbitol, Vitis Vinifera (Grape) Fruit Extract, Sorbitan Olivate, Allantoin, Capric Acid, Sodium Laureth Sulfate, Prunus Persica (Peach) Fruit Extract, Alcohol, Chrysanthellum Indicum Extract, Tris(Tetramethylhydroxypiperidinol) Citrate, Caprylyl Glycol, Sodium Citrate, Mentha Arvensis Leaf Extract, Ananas Sativus (Pineapple) Fruit Extract, Styrene/VP Copolymer, Glycol Distearate, Sodium Cocoyl Alaninate, Sodium Lauroyl Oat Amino Acids, Cocamide MEA, Trihydroxystearin, Chaenomeles Sinensis Fruit Extract, Myristic Acid, Polyquaternium-7, Saccharum Officinarum (Sugarcane) Extract, Saccharum Officinarum (SugarCane) Extract, Coix Lacryma-Jobi Ma-yuen Seed Extract, Centella Asiatica Extract, Pyrus Malus (Apple) Fruit Extract, Actinidia Chinensis (Kiwi) Fruit Extract, Linalool, Cetyl Alcohol, Citrus Limon (Lemon) Fruit Extract, Limonene, Pinus Densiflora Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Fragaria Vesca (Strawberry) Fruit Extract, Hyaluronic Acid, PEG-120 Methyl Glucose Dioleate, Ammonium Laureth Sulfate, Potassium Sorbate, Potassium Cocoyl Glycinate, Illicium Verum (Anise) Fruit Extract, Butylphenyl Methylpropional, Glycerin, Potassium Hydroxide, Prunus Serotina (Wild Cherry) Fruit Extract, Aloe Barbadensis Leaf Water, Punica Granatum Fruit Extract, Menthol, Benzyl Salicylate, Citrus Unshiu Peel Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Laureth-3, Eucalyptus Globulus Leaf Extract, Lauric Acid, Sodium Cocoyl Isethionate, Bambusa Vulgaris Extract, Sodium Sulfate, Madecassoside, Asiaticoside, FRUDIA, FRUDIA’s, FRUDIA’s, YesStyle, FRUDIA, , YesStyle is an authorized retailer of FRUDIA.",,2024-11-06 03:23:41.677191,2024-11-17 21:01:54.381636,beauty-bath-shower
911,1094538707,Extra White Radiant & Smooth Body Cream,https://d1flfk77wl2xk4.cloudfront.net/Assets/82/871/M_p0132987182.jpg,NIVEA,312705,11.37,11.37,,0.0,"{white,beige}",https://www.yesstyle.com/en/nivea-extra-white-radiant-smooth-body-cream-100ml/info.html/pid.1094538707,"Aqua, Paraffinum Liquidum, Glycerin, Butylene Glycol, Alcohol Denat., Ethylhexyl Methoxycinnamate, Cetyl Alcohol, Stearyl Alcohol, Cera Microcristallina, Palmitic Acid, Glyceryl Stearate, Stearic Acid, Hydrogenated Coco-Glycerides, Butyl Methoxydibenzoylmethane, Glyceryl Glucoside, Glycyrrhiza Glabra Root Extract, Sodium Ascorbyl Phosphate, Vitis Vinifera Seed Oil, Malpighia Glabra Fruit Juice, Myrciaria Dubia Fruit Juice, Propylene Glycol, Dimethicone, Trisodium EDTA, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Myristic Acid, Arachidic Acid, Oleic Acid, Citric Acid, Trideceth-9, Propylparaben, Methylparaben, Parfum, NIVEA, NIVEA, NIVEA, , YesStyle sources NIVEA products from authorized distributors or wholesalers.",,2024-11-06 03:24:31.827654,2024-11-17 21:02:39.960280,beauty-body-moisturizers
857,1106504082,iiyutabidachi Turbid Spa Bath Powder Set,https://d1flfk77wl2xk4.cloudfront.net/Assets/90/330/M_p0160433090.jpg,Hakugen,311882,14.43,14.43,,0.0,{},https://www.yesstyle.com/en/hakugen-iiyutabidachi-turbid-spa-bath-powder-set/info.html/pid.1106504082,"Forest scent
Na * hydrogen carbonate, Na sulfate *, Na anhydrous thiosulfate, silicic anhydride, Yokuinin extract, Touki extract (1), absolute ethanol, Ti oxide, sodium polyacrylate, PEG20000, fragrance, blue 1, blue 2, yellow 202 (1)
* Is ""active ingredient"", no indication is ""other ingredients""

Apple scent, Kanagi scent, plum scent
Na * hydrogen carbonate, Na * sulfate, silicic acid anhydride, Yokuinin extract, Touki extract (1), absolute ethanol, Ti oxide, sodium polyacrylate, PEG20000, fragrance, (+/-) red 102, red 106, yellow 202 (1)
* Is ""active ingredient"", no indication is ""other ingredients, , YesStyle sources Hakugen products from authorized distributors or wholesalers.",,2024-11-06 03:23:54.527830,2024-11-17 21:02:52.240078,beauty-bath-shower
919,1071187462,Mild Moisture Body Lotion 400ml,https://d1flfk77wl2xk4.cloudfront.net/Assets/98/166/M_p0100116698.jpg,Derma: B,321955,22.49,22.49,,0.0,{},https://www.yesstyle.com/en/derma-b-mild-moisture-body-lotion-400ml-400ml/info.html/pid.1071187462,"Water/Aqua, Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Cetyl Ethylhexanoate, Cetearyl Alcohol, Sorbitan Stearate, Hydrogenated Polyisobutene, Glycerin (30), Sodium Anisate (10), Stearic Acid, Glyceryl Stearate, Dimethicone, Butyrospermum Parkii (Shea) Butter, Hydrogenated Vegetable Oil, Ethylhexyl Palmitate, Pentylene Glycol, Dipentaerythrityl Hexa C5-9 Acid Esters, Carbomer, 1,2-Hexanediol, Caprylyl Glycol, Allantoin, Arginine, Panthenol, Xanthan Gum, Sodium Phytate, Butylene Glycol (50.0%), Water (49.5%), Crepidiastrum Denticulatum Leaf/Stem Extract (0.5%), Hamamelis Virginiana (Witch Hazel) Leaf Water (98) , 1,2-Hexanediol (2.0), Squalane, Glycine Soja (Soybean) Oil (98.8%), Arnica Montana Flower Extract (1.1%), Tocopherol (0.1%), Camellia Oleifera Seed Oil, Derma: B, Derma: B's, YesStyle, Derma: B, , YesStyle is an authorized retailer of Derma: B.",,2024-11-06 03:24:35.474564,2024-11-17 21:03:02.954737,beauty-body-moisturizers
1693,1117864233,Mung Bean Cleansing Oil Jumbo,https://d1flfk77wl2xk4.cloudfront.net/Assets/43/589/M_p0184358943.png,beplain,324374,12.69,25.37,49% OFF,0.49980292,{},https://www.yesstyle.com/en/beplain-mung-bean-cleansing-oil-jumbo-200ml/info.html/pid.1117864233,"Ethylhexyl Palmitate, Cetyl Ethylhexanoate, Sorbeth-30 Tetraoleate, Sorbitan Sesquioleate, Camellia Sinensis Seed Oil, Phaseolus Radiatus Sprout Extract (252.2ppm), Phaseolus Radiatus Extract (252.2ppm), Phaseolus Radiatus Seed Extract (252.2ppm), Vigna Radiata Seed Extract (252.2ppm), Gardenia Florida Fruit Extract, Poly- glyceryl-3 Polyricinoleate, Carthamus Tinctorius (Safflower) Flower Extract, Water(Aqua), 1,2-Hexanediol, Allantoin, Panthenol, beplain, beplain, beplain, beplain, YesStyle, beplain, , YesStyle is an authorized retailer of beplain.",,2024-11-06 03:42:52.123062,2024-11-17 22:36:05.244559,beauty-face-cleansers
942,1128335238,Curel Intensive Moisture Care Bathtime Moist Barrier Cream,https://d1flfk77wl2xk4.cloudfront.net/Assets/17/002/M_p0207400217.jpg,Kao,311436,22.04,22.04,,0.0,"{white,beige}",https://www.yesstyle.com/en/kao-curel-intensive-moisture-care-bathtime-moist-barrier-cream/info.html/pid.1128335238,"Allantoin*, water, concentrated glycerin, sorbitol liquid, liquid paraffin, hexadecyloxy PG hydroxyethylhexadecanamide, di(phytosteryl/octyldodecyl) lauroyl glutamate, PEG-12, petrolatum, dimethicone, eucalyptus extract, BG, vitamin E , N,N-dimethylaminoethyl methacrylate diethyl sulfate/N,N-dimethylacrylamide/polyethylene glycol dimethacrylate copolymer/PEG mixture, succinic acid, arginine, cetanol, stearyl alcohol, distearyldimonium chloride, phenoxyethanol , Isopropanol * is ""active ingredient"" No display is ""other ingredients"", Kao, Kao, Biore, Liese, Essential, Kao, ",,2024-11-06 03:24:50.897967,2024-11-17 21:03:37.911464,beauty-body-moisturizers
1366,1129738194,Perfumed Hair & Body Mist - 5 Types,https://d1flfk77wl2xk4.cloudfront.net/Assets/48/103/M_p0210110348.jpg,skybottle,330953,13.82,13.82,,0.0,"{blue,pink,white,beige}",https://www.yesstyle.com/en/skybottle-perfumed-hair-body-mist-5-types-starry-night/info.html/pid.1129738194,"Water, Alcohol Denat., Octyldodeceth-16, Fragrance(Parfum), Dipropylene Glycol, Streptococcus Thermophilus Ferment, Butylene Glycol, Chlorella Vulgaris Extract, Glucose, Fructooligosaccharides, Fructose, Sodium Citrate, Glycerin, Glycine Soja (Soybean) Seed Extract, 1,2-Hexanediol, Citric Acid, 
Pyrus Malus (Apple) Juice, Pentylene Glycol, Octanediol, Ethylhexylglycerin, Red 4 (CI 14700), Blue 1 (CI 42090), Yellow 6 (CI 15985), Betula Alba Juice, Chamaecyparis Obtusa Water, Spiraea Ulmaria Extract, Robinia Pseudoacacia Flower Extract, Prunus Serrulata Flower Extract, Gossypium Herbaceum (Cotton) Seed Extract, , YesStyle is an authorized retailer of skybottle.",,2024-11-06 03:39:34.602745,2024-11-17 21:04:02.045727,beauty-hair-treatments
916,1124066766,Red Succinic Acid Serum,https://d1flfk77wl2xk4.cloudfront.net/Assets/83/473/M_p0198347383.jpg,medicube,320913,14.25,15.83,9.9% OFF,0.09981049,{red},https://www.yesstyle.com/en/medicube-red-succinic-acid-serum-30ml/info.html/pid.1124066766,"Water, Glycereth-26, Niacinamide, Glycerin, Butylene Glycol, Panthenol, Caprylic/Capric Triglyceride, Dicaprylyl Ether, Arginine, Polyglyceryl-4 Laurate, Polyglyceryl-10 Stearate, Polyglyceryl-6 Laurate, Succinic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, 1,2-Hexanediol, Diethoxyethyl Succinate, Betaine, Propanediol, Hydroxyacetophenone, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Salicylic Acid, Polyisobutene, Melia Azadirachta Leaf Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Melia Azadirachta Flower Extract, Squalane, Allantoin, Curcuma Longa (Turmeric) Root Extract, Tromethamine, Adenosine, Hydroxyethylcellulose, Xanthan Gum, Disodium EDTA, Sorbitan Oleate, Caprylyl/Capryl Glucoside, Glyceryl Acrylate/Acrylic Acid Copolymer, Ocimum Sanctum Leaf Extract, Monascus Extract, Macadamia Ternifolia Seed Oil, Dextrin, Corallina Officinalis Extract, Geranium Maculatum Oil, Ceramide NP, Tocopherol, Phytosphingosine, Morinda Citrifolia Fruit Extract, Beta-Glucan, Momordica Charantia Fruit Extract, Hydrogenated Lecithin, Hibiscus Esculentus Fruit Extract, Lithospermum Erythrorhizon Root Extract, medicube, medicube, YesStyle, medicube, , YesStyle is an authorized retailer of medicube.",,2024-11-06 03:24:34.113313,2024-11-17 21:04:16.211119,beauty-body-moisturizers
890,1104182692,Tsaio Body Wash For Men,https://d1flfk77wl2xk4.cloudfront.net/Assets/11/233/M_p0155723311.jpg,SOFNON,322396,32.98,32.98,,0.0,{green},https://www.yesstyle.com/en/sofnon-tsaio-body-wash-for-men/info.html/pid.1104182692,"Aqua(Water), Tea-Lauryl Sulfate, Sodium Laureth Sulfate, Cocamide DEA, Cocamidopropyl Betaine, Sodium Chloride, Fragrance, Mentha Piperita (Peppermint) Oil, Glycerin, Aloe Barbadensis Leaf Juice, Sodium Benzoate, Triethylene Glycol, Benzyl Alcohol, Propylene Glycol, Salix Alba (Willow) Bark Extract, Butylene Glycol, Magnesium Nitrate, Magnesium Chloride, Pentylene Glycol, Peumus Boldus Leaf Extract, Methylchloroisothiazolinone, Methylisothiazolinone, Disodium EDTA, Xanthan Gum, Potassium Sorbate, Sodium Metabisulfite, SOFNON Group, has been offering makeup and health supplements since 1977, and has since expanded its business to carry skin care and body care products. The company now focuses on organic makeup using essential oils instead of synthetic fragrances, while promoting recyclable packaging and refusing to use chemical foaming agent SLES which may irritate skin and harm aquatic animals., SOFNON Group, sells its products under 8 brands:, SOFNON, NOBORI, Tsaio, PLUS+, JUST@100, Always Black, in Ocean and thetsaio, ., YesStyle, is an authorized retailer of, SOFNON Group, ., , YesStyle is an authorized retailer of SOFNON., SOFNON is a cruelty-free brand., (, )",,2024-11-06 03:24:14.985765,2024-11-17 21:04:30.747691,beauty-bath-shower
894,1124844675,Will Refresh Travel Essentials Trio,https://d1flfk77wl2xk4.cloudfront.net/Assets/01/017/M_p0199801701.jpg,VILLAGE 11 FACTORY,320743,8.10,16.19,49% OFF,0.49969116,{},https://www.yesstyle.com/en/village-11-factory-will-refresh-travel-essentials-trio-3-pcs/info.html/pid.1124844675,"[Double Cleanser]
Water, Sodium C14-16 Olefin Sulfonate, Glycerin, Decyl Glucoside, Acrylates Copolymer, Butylene Glycol, Potassium Benzoate, Polyglyceryl-4 Caprate, Tromethamine, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Flower Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Adansonia Digitata Seed Extract, Disodium EDTA, Caprylyl Glycol, Gelidium Cartilagineum Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Laminaria Japonica Extract, Himanthalia Elongata Extract, Myrciaria Dubia Fruit Extract, Cetraria Islandica Extract, Fucus Vesiculosus Extract, Helianthus Annuus (Sunflower) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Solanum Lycopersicum (Tomato) Seed Oil, Olea Europaea (Olive) Fruit Oil, Daucus Carota Sativa (Carrot) Seed Oil, Camellia Sinensis Seed Oil, Moringa Oleifera Seed Oil, Brassica Oleracea Italica (Broccoli) Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Tocopherol, Limonene, Linalool
[Hand & Body Wash]
Water(Aqua), Sodium C14-16 Olefin Sulfonate, Glycerin, Cocamidopropyl Betaine, Coco-Glucoside, Potassium Cocoyl Hydrolyzed Soy Protein, Sodium Chloride, Coco-Betaine, 1,2-Hexanediol, Fragrance(Parfum), Butylene Glycol, Octyldodeceth-16, Citric Acid, Polyquaternium-10, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Flower Extract, Adansonia Digitata Seed Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Disodium EDTA, Pogostemon Cablin Oil, Eucalyptus Globulus Leaf Oil, Laminaria Japonica Extract, Fucus Vesiculosus Extract, Gelidium Cartilagineum Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Propanediol, Cetraria Islandica Extract, Myrciaria Dubia Fruit Extract, Himanthalia Elongata Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Glyceryl Caprylate, Olea Europaea (Olive) Leaf Extract, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Tocopherol, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Sodium Acetylated Hyaluronate
[Hand & Body Lotion]
Water(Aqua), Glycerin, Cetyl Ethylhexanoate, Hydrogenated Poly(C6-14 Olefin), Polyglyceryl-3 Distearate, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, Butylene Glycol, Fragrance(Parfum), Hydroxyacetophenone, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate Citrate, Aluminum Starch Octenylsuccinate, Inulin Lauryl Carbamate, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Flower Extract, Adansonia Digitata Seed Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Disodium EDTA, Xanthan Gum, Pogostemon Cablin Oil, Eucalyptus Globulus Leaf Oil, Laminaria Japonica Extract, Fucus Vesiculosus Extract, Gelidium Cartilagineum Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Propanediol, Cetraria Islandica Extract, Myrciaria Dubia Fruit Extract, Himanthalia Elongata Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Limonene, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Tocopherol, 1,2-Hexanediol, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Sodium Acetylated Hyaluronate, VILLAGE 11 FACTORY, VILLAGE 11 FACTORY, YesStyle, VILLAGE 11 FACTORY, , YesStyle is an authorized retailer of VILLAGE 11 FACTORY.",,2024-11-06 03:24:16.947339,2024-11-17 21:04:41.517171,beauty-bath-shower
